id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city
43233137,Private Vacation Apartment #6 in ArtHotel by metro,"Conveniently located 50m away from the metro, our colorful ApartmentHotel is set in a thriving creative community just on the outskirts of the city. Within biking distance to several beautiful parks and a quick metro ride into the downtown area, our location makes it easy to take advantage of all the cool things our vibrant city has to offer, whether it's art, nature, history, or nightlife!","We are very conveniently located nearby to metro stop Bijlmer Arena (just a quick metro stop away or a 10 minute walk), for all events at the Ziggo Dome, AJAX stadium (Johan Cruijff Arena), AFAS Arena, Arena Park and more. Grocery shops, outdoor markets, and your local Roots Coffee Shop are also located there, as well. We are within biking distance to several beautiful local parks, including Gaasperpark & Ouderkerkerplas (which even features a small beach!).",323946609,Erwin,2020-01-03,,,within an hour,97%,92%,f,,5.0,6.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Bijlmer-Centrum,52.30751,4.95422,Private room in bed and breakfast,Private room,4,1.0,1 private bath,2.0,2.0,"[""Private entrance"", ""Paid parking off premises"", ""Coffee maker"", ""Kitchen"", ""Smoking allowed"", ""Hangers"", ""Heating"", ""TV with standard cable"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Backyard"", ""Hot water"", ""Wifi"", ""Microwave"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware""]",194.0,t,17,29,50,74,175,52,7,74.0,47.0,255.0,49470.0,2020-05-18,2025-02-23,4.78,4.75,4.71,4.89,4.93,4.57,4.66,3.0,Amsterdam
4756790,Cosy & Stylish near Vondelpark,"Welcome to your charming retreat in one of Amsterdam's most stylish neighborhoods! This beautiful, sunlit apartment in Oud Zuid is perfect for couples looking to explore the city’s hidden gems with easy access to the center. Enjoy a cozy, second-floor space that blends modern design with classic elegance. Nestled on a peaceful street, you’re just steps from Vondelpark and a great mix of trendy restaurants, bars, and cafés. Your Amsterdam adventure awaits in this light-filled oasis!","The perfect base to explore<br />This apartment offers you the perfect base to explore Amsterdam. Whether you want to go shopping, see the cultural and historic heritage of Amsterdam or want a great evening out. The tram stop for tram nr 2 is close by and takes you into the city center in just 15 minutes and to the lively Leidse Plein in just 10 minutes. Want to relax or go for a run? The beautiful Vondelpark is just around the corner. From this lovely park, Amsterdam’s most famous museums the Van Gogh Museum, the Rijksmuseum and the Stedelijk Museum at the vibrant Museum Square, are within walking distance.",3748993,Esther,2012-10-03,"Amsterdam, Netherlands","Nice to meet you!
I'm a designer with a passion for interior design. I am a seasoned traveler and learned how to make you feel comfortable during your stay away from home. 
I only rent out my home during my own travels. This means you will be enjoying a home with a personal touch and soul. ",within a few hours,100%,100%,f,Oud-Zuid,1.0,1.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Zuid,52.35185,4.85559,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""43 inch HDTV with Chromecast, HBO Max, Netflix, standard cable"", ""Private entrance"", ""Body soap"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Paid parking off premises"", ""Conditioner"", ""Kitchen"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Laundromat nearby"", ""Heating"", ""Garden view"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Stove"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Host greets you"", ""Microwave"", ""Shower gel"", ""Portable fans"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Private patio or balcony"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hammock"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Rice maker"", ""Mosquito net"", ""Dishes and silverware""]",198.0,t,3,18,25,25,22,0,0,25.0,0.0,0.0,0.0,2015-04-07,2023-04-23,4.77,4.91,4.91,5.0,5.0,4.91,4.55,0.18,Amsterdam
34008858,Private room / Renovated,"Welcome to your private room close to the city centre, located in the trendy east with great access to public transport. <br /><br />- small and cosy room<br />- renovated<br />- shared bathroom<br />- double bed<br />- first floor (few steps / broad stairway)<br />- clean<br />- 10 min to centre by tram/train<br />- very safe neighbourhood<br />- tea & mini-fridge<br /><br />* NO KITCHEN or living room access <br /><br />Great for single travellers or couples (no party people)","The apartment is in a really nice neighborhood with shops, restaurants and a park around the corner. It is easy to get into the city center and you will have a local feel all the way while staying here.",190794929,Mitch,2018-05-21,"Amsterdam, Netherlands",,within an hour,100%,100%,,Indische Buurt,3.0,3.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijk Havengebied - Indische Buurt,52.35962,4.9361,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Refrigerator"", ""Hangers"", ""Dedicated workspace"", ""Smoke alarm"", ""Heating"", ""Washer"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Self check-in"", ""Coffee maker"", ""Lockbox"", ""Hair dryer"", ""Lock on bedroom door"", ""Shampoo""]",58.0,t,6,15,15,15,242,52,0,15.0,59.0,255.0,14790.0,2019-04-22,2024-12-31,4.86,4.84,4.8,4.85,4.9,4.66,4.64,3.39,Amsterdam
1281220532544037583,Cosy apartment in Amsterdam,"Discover Amsterdam from our charming apartment in the trendy De Baarsjes district. This cozy space is equipped with all the modern comforts you need. It features a snug bedroom and a relaxing living area, perfect for unwinding after a day of exploration. Just steps away, you'll find lively cafes, unique shops, and beautiful parks. Whether you're visiting for a few days or planning a longer stay, our apartment offers a blend of comfort and convenience in one of Amsterdam's most vibrant areas",,12121655,Flo,2014-02-10,"Amsterdam, Netherlands",,within a day,89%,67%,f,,1.0,1.0,['phone'],t,t,,De Baarsjes - Oud-West,52.37281,4.857,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Washer"", ""Wifi"", ""TV"", ""Kitchen""]",180.0,t,28,38,56,330,1,1,0,269.0,1.0,8.0,1440.0,2024-12-30,2024-12-30,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.47,Amsterdam
9511515,View on the Prinsengracht canal,"Beautiful 2-bedroom apartment (2nd room used as storage) located in centre on the Prinsengracht with view on both Prinsengracht and the Amstel river. Bedroom with a comfortable ""king-size"" bed. Bathroom with bubble bath and rain shower.","The apartment looks out on the canal (the ""Prinsengracht"") and the Amstel river. 1 minute walk to the lovely Utrechtsestraat where you can finds lots of great shops, restaurants and bars.",22427442,Catharina,2014-10-12,"Leiden, Netherlands",,a few days or more,30%,20%,f,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, NH, Netherlands",Centrum-Oost,52.36342,4.90279,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hangers"", ""Heating"", ""Washer"", ""Wifi"", ""TV with standard cable"", ""Kitchen"", ""Essentials"", ""Iron"", ""Hot tub"", ""Dryer"", ""Shampoo""]",203.0,t,11,15,30,45,18,2,0,45.0,2.0,16.0,3248.0,2015-12-29,2024-12-11,4.94,5.0,4.89,5.0,4.83,5.0,4.83,0.16,Amsterdam
19269372,2 floors apartment in the center of Amsterdam,"Two floor apartment located  in  the centre of Amsterdam at  the beautiful former Jewish (Plantage)  neighbourhood. Trams and metro are located at walking distance. The first floor has a large living room including kitchen and a toilet. The second floor includes  two bedrooms, one with a big double bed and the other  with  a single bed (child),   a  big bathroom and a toilet. It includes large windows and is located at the third floor of a protected monument which  does not include elevator.","The Plantage neighborhood is the former main Jewish area of the city. Beautifuls buildings are to be seen, nice cafés, green areas   and channels. The UVA university is located  as well in the neighborhood which means that a lot of students from different nationalities are walking around  creating a dynamic  atmosphere.",14810435,Elena,2014-04-27,"Amsterdam, Netherlands","We are Elena and Maurits a Spanish/Dutch  couple living in Amsterdam for the last 12 years. We have a small daughter, Nina,  and we love travelling, sporting  and socialise with friends.",,,0%,f,Weesperbuurt en Plantage,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36193,4.91499,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,"[""Private entrance"", ""Children\u2019s books and toys"", ""Bathtub"", ""Coffee maker"", ""Kitchen"", ""Hangers"", ""Heating"", ""Bed linens"", ""Cooking basics"", ""Dishwasher"", ""Hot water"", ""Wifi"", ""Microwave"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Dishes and silverware""]",280.0,t,0,0,0,61,12,0,0,0.0,0.0,0.0,0.0,2017-08-15,2022-10-18,5.0,5.0,4.92,5.0,5.0,4.67,4.75,0.13,Amsterdam
925246250738360285,Cute apartment in Westerpark,"Nice, Lovely & Cosy apartment in the heart of Amsterdam Westerpark for 2 persons (couple). It has a small garden at the back of the house. The house has just been renovated. 5 minutes walking distance to the ""cultural"" Westerpark, 15 minutes to the ""beautiful old"" Jordaan and 10 minutes distance to the ""cool"" Haarlemmerstraat. And do your grocery on the corner of the house (3 minutes walk). Lots of shopping, bars and nice restaurants around. Central Station on 13 minutes from the house (bus).","Nice, Lovely & Cosy apartment in the heart of Amsterdam Westerpark for 2 persons. It has a small garden at the back of the house. The house has just been renovated. 5 minutes walking distance to the ""cultural"" Westerpark, 15 minutes to the ""beautiful old"" Jordaan and 10 minutes distance to the ""cool"" Haarlemmerstraat. And do your grocery on the corner of the house (3 minutes walk). Lots of shopping, bars and nice restaurants around.",57009254,Lies,2016-02-01,"Amsterdam, Netherlands","Hi, I'm Lies and living my whole life in Amsterdam. West(erpark) is my place!
Working for an NGO and like to have my family&friends around me. 
I love Europe, but also the faraway countries: Australia and South Africa.
I like festivals & music events.
As an energetic ""Amsterdam lady"" I can give you some good tips to enjoy Amsterdam;)
Like to hear from you!
ps do you have good tips for me from your country? I like to know:).",,,50%,f,,1.0,2.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.38937969985159,4.8768999739755134,Entire condo,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Smoke alarm"", ""Cleaning products"", ""Paid parking on premises"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""Courtyard view"", ""Host greets you"", ""Cooking basics"", ""Smoking allowed"", ""Kitchen"", ""Dishes and silverware""]",135.0,t,0,0,0,6,6,1,0,6.0,2.0,8.0,1080.0,2023-07-24,2024-05-24,4.83,5.0,4.67,4.83,5.0,4.83,4.67,0.31,Amsterdam
51516943,Canal View 2-bedroom apartment,"Enjoy the real laid back Amsterdam lifestyle from this canal view apartment. Perfectly located in the center, you would be able to discover the beautiful Jordaan, wander in the picturesque Prinseneiland, relax in WesterPark, get a coffee in Haarlemmerdijk... Best spots are only 5 minutes away by walk! <br />It is well connected (bus 48/18/22, tram 5, Ferry F7), central station is 10 minutes away by bus/bike.<br />We renovated our 60m2 apartment & hope you will enjoy & take care of it as much as we do!","Enjoy the real laid back Amsterdam lifestyle from this canal view apartment. Perfectly located in the center, you would be able to discover the beautiful Jordaan (outdoor market on Saturdays), wander in the picturesque Prinseneiland, relax in WesterPark, get a coffee in Haarlemmerdijk, jump on a ferry to Noord/NDSM... Best spots are only 5 minutes away by walk!<br />It is well connected (bus 48/18/22, tram 5, Ferry F7), central station is 10 minutes away by bus/bike.",43688525,Salomé,2015-09-08,"Amsterdam, Netherlands","Hello! We are a couple loving living as expats in Amsterdam, originally coming from France.",within an hour,100%,32%,f,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.39024,4.88452,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Canal view"", ""Freezer"", ""Wine glasses"", ""ETNA stainless steel oven"", ""Toaster"", ""Outdoor dining area"", ""Conditioner"", ""Central heating"", ""Shampoo"", ""Kitchen"", ""Dove body soap"", ""Long term stays allowed"", ""Hangers"", ""Laundromat nearby"", ""Game console: PS2"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fast wifi \u2013 103 Mbps"", ""Fire extinguisher"", ""Clothing storage: wardrobe and dresser"", ""SONOS Bluetooth sound system"", ""Coffee maker: drip coffee maker"", ""Lockbox"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Hot water"", ""Books and reading material"", ""Waterfront"", ""Trash compactor"", ""Shower gel"", ""Portable fans"", ""Self check-in"", ""Iron"", ""BOSCH stainless steel induction stove"", ""Coffee"", ""Hair dryer"", ""TV with Chromecast"", ""BOSCH refrigerator"", ""Ethernet connection"", ""Smoke alarm"", ""Cleaning products"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Dishes and silverware""]",283.0,t,6,27,34,41,15,3,0,41.0,3.0,24.0,6792.0,2021-12-21,2025-01-03,4.47,4.53,4.4,4.73,4.87,4.53,4.2,0.39,Amsterdam
816552692948673930,Private luxurious apartment,Newly renovated (CO2 neutral) apartment in Amsterdam. Perfect place for remote working whilst exploring Amsterdam and the Netherlands. <br />Close to all Amsterdam highlights by public transport or bike.<br /><br />Metro station: 5 minute walk (Europaplein metrostation)<br />Central Station: 5 minutes metro<br />Dam Square city centre: 3 minutes metro,,39325615,Sibren,2015-07-23,"Amsterdam, Netherlands","Hi I am Sibren Tolsma, 30 years old. ",within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,De Pijp - Rivierenbuurt,52.34583079999999,4.8926097,Entire condo,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Private entrance"", ""Freezer"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""55 inch TV"", ""Central heating"", ""Shampoo"", ""Kitchen"", ""Miele stainless steel double oven"", ""Paid street parking off premises"", ""Paid parking on premises"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Lockbox"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Induction stove"", ""Hot water"", ""Wifi"", ""Clothing storage: closet, wardrobe, and dresser"", ""Baking sheet"", ""Microwave"", ""Self check-in"", ""Single level home"", ""Private patio or balcony"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Drying rack for clothing"", ""Google Bluetooth sound system"", ""Blender"", ""Dining table"", ""Dishes and silverware""]",312.0,t,30,57,75,279,14,6,0,279.0,6.0,47.0,14664.0,2023-04-09,2024-09-05,4.93,4.86,4.79,4.93,5.0,4.93,4.5,0.6,Amsterdam
821047196972079666,Home away from home,"Enjoy the this lovely quiet and central location of amsterdam. <br />They appartement is a perfect get away, and gives you that you need. <br /><br />The apartment is on the 3rd floor. Has 1 bedroom and is unfortunately not suitable for kids",,26619532,R,2015-01-24,"Amsterdam, Netherlands",,within an hour,100%,33%,f,,1.0,1.0,"['email', 'phone']",t,t,,De Baarsjes - Oud-West,52.35959048219772,4.860507454769997,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Coffee maker"", ""Kitchen"", ""Central heating"", ""Shampoo"", ""Hangers"", ""Hot water kettle"", ""Patio or balcony"", ""Cooking basics"", ""Dishwasher"", ""Washer"", ""Hot water"", ""Wifi"", ""EV charger"", ""Host greets you"", ""Shower gel"", ""Iron"", ""Refrigerator"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Essentials"", ""Dishes and silverware""]",261.0,t,27,53,83,358,12,4,0,297.0,4.0,31.0,8091.0,2023-04-26,2024-07-07,5.0,5.0,5.0,4.92,4.92,5.0,4.75,0.53,Amsterdam
